"FAJ","FAJTA","ORSZAGKOD","FULSZAM","SZULETESI_EV","IVAR_KOD","APAORSKO","APAFULSZAM","ANYAORSKO","ANYAFULSZA","TENYESZET","TKV","TKO","FTIP","torzsbak_e","torzs_e"
"D","20","HU","7030103013","2022","2","HU","7019088106","HU","7049062211",1244991,"B",2,11,"nem","igen"
"D","20","HU","7043049872","2022","1","HU","7043042271","HU","7043035277","","E","",11,"nem","nem"
"D","20","HU","7043049731","2022","2","HU","7043035628","HU","7043035347","","a","",11,"nem","nem"
"D","20","HU","7043049830","2022","1","HU","7043042271","HU","7043040703","","a","",11,"nem","nem"
"D","20","HU","7043049801","2022","2","HU","7043035628","HU","7043043582","","E","",11,"nem","nem"
"D","20","HU","7043049955","2022","2","HU","7043042271","HU","7043035673","","a","",11,"nem","nem"
"D","20","HU","7043051433","2022","2","HU","7043035628","HU","7043044707","","E","",11,"nem","nem"
"D","20","HU","7043051587","2022","1","HU","7043035628","HU","7043035800","","E","",11,"nem","nem"
"D","20","HU","7043051558","2022","1","HU","7043042271","HU","7043040729","","k","",11,"nem","nem"
"D","20","HU","7043051657","2022","1","HU","7043042271","HU","7043045609","","a","",11,"nem","nem"
"D","20","HU","7034090355","2022","2","HU","7049071019","HU","7043045401",8800725,"B","",11,"nem","igen"
"D","20","HU","7034090272","2022","2","HU","7049071019","HU","7043045427",8800725,"A","",11,"nem","igen"
"D","20","HU","7049082231","2022","2","HU","7049065991","HU","7049041584","","a","",11,"nem","nem"
"D","20","HU","7049081665","2022","1","HU","7049065991","HU","7049048651",1421615,"K","",11,"nem","nem"
"D","20","HU","7049081678","2022","2","HU","7049065991","HU","7049048651",4665472,"A",2,11,"nem","igen"
"D","20","HU","7049081748","2022","2","HU","7049065991","HU","7049048693",6809825,"A","",11,"nem","igen"
"D","20","HU","7049081876","2022","2","HU","7043045641","HU","7049057686",4665472,"A",1,11,"nem","igen"
"D","20","HU","7049081623","2022","1","HU","7043045641","HU","7049062208",9945276,"A","",11,"nem","nem"
"D","20","HU","7049082174","2022","2","HU","7043045641","HU","7049066116",7752955,"E","",11,"nem","nem"
"D","20","HU","7049081722","2022","2","HU","7049070427","HU","7049076267",4665472,"A",1,11,"nem","igen"
"D","20","HU","7067044619","2022","1","HU","7067030858","HU","7019076644","","K","",11,"nem","nem"
"D","20","HU","7067044664","2022","2","HU","7067030858","HU","7019077070",6737115,"A",2,11,"nem","igen"
"D","20","HU","7025074283","2018","2","","","","","","E","",11,"nem","nem"
"D","20","HU","7025074308","2018","2","","","","","","E","",11,"nem","nem"
"D","20","HU","7067044325","2022","2","HU","7067030858","HU","7067031309","","E","",11,"nem","nem"
"D","20","HU","7032036517","2022","2","HU","7019144631","HU","7019111848","","a","",11,"nem","nem"
"D","20","HU","7083011512","2022","1","HU","7019135523","HU","7019111682","","E","",11,"nem","nem"
"D","20","HU","7083011299","2022","2","HU","7019135523","HU","7025048583","","a","",11,"nem","nem"
"D","20","HU","7083011273","2022","2","HU","7019135523","HU","7050087559",6880549,"B","",11,"nem","igen"
"D","20","HU","7019149748","2022","2","HU","7019135747","HU","7019111947","","x","",11,"nem","nem"
"D","20","HU","7043051798","2022","1","HU","7043042271","HU","7043035631","","E","",11,"nem","nem"
"D","20","HU","7043051800","2022","1","HU","7043042271","HU","7043042156","","x","",11,"nem","nem"
"D","20","HU","7043051983","2022","1","HU","7043035628","HU","7043033514","","a","",11,"nem","nem"
"D","20","HU","7043052038","2022","2","HU","7043035628","HU","7043033585",1318221,"a",1,11,"nem","igen"
"D","20","HU","7043052009","2022","1","HU","7043035628","HU","7043035756","","E","",11,"nem","nem"
"D","20","HU","7043051925","2022","1","HU","7043042271","HU","7043041829","","x","",11,"nem","nem"
"D","20","HU","7043051996","2022","1","HU","7043042271","HU","7043041902","","x","",11,"nem","nem"
"D","20","HU","7043052012","2022","2","HU","7043042271","HU","7043045683","","b","",11,"nem","nem"
"D","20","HU","7043052025","2022","2","HU","7043042271","HU","7043045683","","b","",11,"nem","nem"
"D","20","HU","7025097558","2022","1","HU","7049061900","HU","7050078821","","E","",11,"nem","nem"
"D","20","HU","7043052166","2022","2","HU","7043042271","HU","7043033569",6964151,"a","",11,"nem","nem"
"D","2000","HU","7043052223","2022","2","HU","7043035628","HU","7043040873","","b","",11,"nem","nem"
"D","20","HU","7019149537","2022","2","HU","7049066145","HU","7019135028","","E","",11,"nem","nem"
"D","20","HU","7019145616","2022","1","HU","7019144628","HU","7019140046","","k","",11,"nem","nem"
"D","20","HU","7019149678","2022","2","HU","7049066145","HU","7019122648",7752955,"a","",11,"nem","nem"
"D","20","HU","7019149946","2022","2","HU","7019135747","HU","7019140190",7752955,"a","",11,"nem","nem"
"D","20","HU","7019149665","2022","2","HU","7049066145","HU","7049061830",7752955,"a","",11,"nem","nem"
"D","20","HU","7019149920","2022","2","HU","7019136988","HU","7019122961","","a","",11,"nem","nem"
"D","20","HU","7019149889","2022","2","HU","7049066145","HU","7019135255",7752955,"a","",11,"nem","nem"
"D","20","HU","7043052096","2022","1","HU","7043042271","HU","7043046163","","E","",11,"nem","nem"
"D","20","HU","7083009993","2022","2","HU","7050085627","HU","7049065748",6690319,"A",2,11,"nem","igen"
"D","20","HU","7083011257","2022","1","HU","7050085627","HU","7049066129","","k","",11,"nem","nem"
"D","20","HU","7049088521","2023","2","HU","7067031028","HU","7049037710",4455950,"a","",11,"nem","nem"
"D","20","HU","7049088480","2023","1","HU","7049065991","HU","7049066695","","k","",11,"nem","nem"
"D","201","HU","7083011765","2022","1","HU","7049070849","HU","7077009998","","E","",11,"nem","nem"
"D","201","HU","7083011781","2022","2","HU","7049070849","HU","7077009998","","E","",11,"nem","nem"
"D","20","HU","7025077570","2022","2","HU","7050087702","HU","7025073112","","b","",11,"nem","nem"
"D","20","HU","7049088422","2023","2","HU","7049065991","HU","7049070737",6977948,"a","",11,"nem","igen"
"D","20","HU","7049088617","2023","1","HU","7067031028","HU","7049071035","","k","",11,"nem","nem"
"D","20","HU","7049082541","2023","1","HU","7067031028","HU","7049076506","","E","",11,"nem","nem"
"D","202","HU","7020223767","2023","2","HU","7019135721","HU","7020212699","","E","",11,"nem","nem"
"D","20","HU","7020223770","2023","2","HU","7019135721","HU","7043036421","","x","",11,"nem","nem"
"D","20","HU","7020219287","2023","1","HU","7019135721","HU","7043043681","","E","",11,"nem","nem"
"D","20","HU","7034087074","2023","2","HU","7049071019","HU","7043045922",8800725,"A","",11,"nem","igen"
"D","20","HU","7067044156","2023","2","HU","7067031367","HU","7019082845",6737115,"a","",11,"nem","nem"
"D","20","HU","7067044073","2023","2","HU","7067031367","HU","7019082845",6737115,"a","",11,"nem","nem"
"D","20","HU","7019123805","2023","2","HU","7067044817","HU","7019140132","","a","",11,"nem","nem"
"D","20","HU","7019135453","2023","2","HU","7049062448","HU","7049075998","","b","",11,"nem","nem"
"D","20","HU","7083015008","2023","2","HU","7049070849","HU","7049066822",6673952,"A","",11,"nem","igen"
"D","201","HU","7083014966","2023","2","HU","7049070849","HU","7077010660",6962278,"E","",11,"nem","nem"
"D","20","HU","7083015264","2023","1","HU","7050085627","HU","7049076308","","k","",11,"nem","nem"
"D","20","HU","7033109834","2023","1","HU","7030102939","HU","7043046035",9927513,"A","",11,"nem","nem"
"D","20","HU","7033114443","2023","2","HU","7030102939","HU","7049062211","","b","",11,"nem","nem"
"D","20","HU","7034095503","2023","1","HU","7043035628","HU","7019123326",6997575,"K","",11,"nem","nem"
"D","201","HU","7034095446","2023","2","HU","7043035628","HU","7077009985","","E","",11,"nem","nem"
"D","20","HU","7043054650","2023","2","HU","7049076410","HU","7043024422","","a","",11,"nem","nem"
"D","20","HU","7043054720","2023","1","HU","7043042271","HU","7043030649","","a","",11,"nem","nem"
"D","20","HU","7043054746","2023","2","HU","7043042271","HU","7043030649","","a","",11,"nem","nem"
"D","20","HU","7043054366","2023","1","HU","7049076410","HU","7043035347","","a","",11,"nem","nem"
"D","20","HU","7043054692","2023","2","HU","7049076410","HU","7043038085","","b","",11,"nem","nem"
"D","20","HU","7043054775","2023","1","HU","7043042271","HU","7043040729","","k","",11,"nem","nem"
"D","20","HU","7043054621","2023","1","HU","7049076410","HU","7043040790","","E","",11,"nem","nem"
"D","2000","HU","7043054522","2023","1","HU","7043042271","HU","7043042213","","k","",11,"nem","nem"
"D","20","HU","7043054340","2023","1","HU","7049076410","HU","7043043537","","E","",11,"nem","nem"
"D","20","HU","7049082570","2023","2","HU","7049068978","HU","7049062071",4455950,"a","",11,"nem","nem"
"D","20","HU","7049088109","2023","2","HU","7049068978","HU","7049065719",4455950,"a","",11,"nem","nem"
"D","20","HU","7049088084","2023","2","HU","7049068978","HU","7049066132",4455950,"a","",11,"nem","nem"
"D","20","HU","7067056832","2023","2","HU","7049076650","HU","7019091289","","a","",11,"nem","nem"
"D","2002","HU","7067056902","2023","2","HU","7067044817","HU","7019122622",6655815,"B",2,11,"nem","igen"
"D","20","HU","7067056931","2023","1","HU","7067044817","HU","7083003195","","B","",11,"nem","nem"
"D","20","HU","7019153145","2023","2","HU","7049062448","HU","7019122606",7752955,"a","",11,"nem","nem"
"D","20","HU","7019153132","2023","2","HU","7067044817","HU","7019140314",7752955,"a","",11,"nem","nem"
"D","20","HU","7019153231","2023","2","HU","7067044817","HU","7019140567",7752955,"b","",11,"nem","nem"
"D","20","HU","7019153398","2023","2","HU","7049062448","HU","7019122961",7752955,"a","",11,"nem","nem"
"D","20","HU","7019123511","2023","1","HU","7049076650","HU","7019140299","","k","",11,"nem","nem"
"D","20","HU","7019123566","2023","1","HU","7067044817","HU","7019140781","","E","",11,"nem","nem"
"D","20","HU","7049088860","2023","2","HU","7067031028","HU","7049048549",7114652,"a","",11,"nem","nem"
"D","20","HU","7083017729","2024","2","HU","7083003038","HU","7025048538",6880549,"a","",11,"nem","igen"
"D","20","HU","7083017831","2024","1","HU","7083003038","HU","7025048583",8760030,"K","",11,"nem","nem"
"D","20","HU","7083017787","2024","2","HU","7083003038","HU","7050094988","","a","",11,"nem","nem"
"D","20","HU","7083017659","2024","2","HU","7083003038","HU","7050095187",7109834,"a","",11,"nem","nem"
"D","20","HU","7083017732","2024","1","HU","7083003038","HU","7050099769","","a","",11,"nem","nem"
"D","20","HU","7083017761","2024","1","HU","7083003038","HU","7083006565","","a","",11,"nem","nem"
"D","20","HU","7083017688","2024","2","HU","7083003038","HU","7083006718",6880549,"a","",11,"nem","igen"
"D","20","HU","7083015590","2023","1","HU","7083006297","HU","7025048596","","k","",11,"nem","nem"
"D","20","HU","7083015686","2023","1","HU","7083006297","HU","7050038443","","k","",11,"nem","nem"
"D","20","HU","7083015587","2023","2","HU","7083006297","HU","7050087559","","b","",11,"nem","nem"
"D","20","HU","7083015561","2023","1","HU","7083006297","HU","7050099756","","x","",11,"nem","nem"
"D","20","HU","7083015420","2023","2","HU","7083006297","HU","7083006411","","E","",11,"nem","nem"
"D","20","HU","7083015433","2023","2","HU","7083006297","HU","7083006411",6880549,"A","",11,"nem","igen"
"D","20","HU","7083015491","2023","2","HU","7083006297","HU","7083006466","","E","",11,"nem","nem"
"D","20","HU","7083015404","2023","2","HU","7083006297","HU","7083006721",6880549,"B","",11,"nem","igen"
"D","20","HU","7025097839","2023","2","","","","",6962278,"E","",11,"nem","nem"
"D","20","HU","7025101408","2023","1","","","","","","E","",11,"nem","nem"
"D","20","HU","7025100915","2023","1","","","","","","E","",11,"nem","nem"
"D","20","HU","7025100902","2023","1","","","","","","E","",11,"nem","nem"
"D","20","HU","7025101101","2023","2","","","","",4665472,"E","",11,"nem","nem"
"D","20","HU","7049093044","2024","2","HU","7067031028","HU","7049041584",1145467,"a","",11,"nem","nem"
"D","20","HU","7049092944","2024","1","HU","7019135552","HU","7049048651",7752955,"K","",11,"nem","nem"
"D","20","HU","7049093057","2024","1","HU","7049065991","HU","7049062068","","K","",11,"nem","nem"
"D","20","HU","7049093198","2024","1","HU","7067031028","HU","7049062167",8734923,"K","",11,"nem","nem"
"D","20","HU","7049093200","2024","1","HU","7067031028","HU","7049062167","","a","",11,"nem","nem"
"D","20","HU","7033118830","2024","1","HU","7030102939","HU","7049062211",6717766,"K","",11,"nem","nem"
"D","20","HU","7033118843","2024","2","HU","7030102939","HU","7049062211",1244991,"b","",11,"nem","igen"
"D","20","HU","7049092478","2024","1","HU","7049065991","HU","7049066851","","a","",11,"nem","nem"
"D","20","HU","7049092845","2024","1","HU","7067031028","HU","7049071262","","E","",11,"nem","nem"
"D","20","HU","7049092650","2024","2","HU","7067031028","HU","7049076478",1145467,"a","",11,"nem","igen"
"D","20","HU","7049092593","2024","1","HU","7019135552","HU","7049081636",6898742,"K","",11,"nem","nem"
"D","20","HU","7049093255","2024","1","HU","7067031028","HU","7049082215","","x","",11,"nem","nem"
"D","20","HU","7034090566","2024","1","HU","7049070894","HU","7043046051","","A","",11,"nem","nem"
"D","20","HU","7091000195","2023","2","HU","7049076410","HU","7043033585","","a","",11,"nem","nem"
"D","20","HU","7091000038","2023","1","HU","7049076410","HU","7043047487","","E","",11,"nem","nem"
"D","20","HU","7083017464","2024","2","HU","7049081889","HU","7083006888",6690319,"E","",11,"nem","igen"
"D","20","HU","7083017448","2024","2","HU","7049081889","HU","7083006891",6690319,"a","",11,"nem","igen"
"D","20","HU","7083017419","2024","2","HU","7049081889","HU","7083006916",6690319,"a","",11,"nem","igen"
"D","20","HU","7034098845","2024","1","HU","7049071019","HU","7034090285","","E","",11,"nem","nem"
"D","202","HU","7020228308","2024","2","HU","7019135721","HU","7020212699","","E","",11,"nem","nem"
"D","202","HU","7020228311","2024","1","HU","7019135721","HU","7020212699",6729882,"E","",11,"nem","nem"
"D","20","HU","7020228535","2024","1","HU","7019135721","HU","7020212785","","E","",11,"nem","nem"
"D","20","HU","7020228519","2024","2","HU","7019135721","HU","7020219373","","b","",11,"nem","nem"
"D","20","HU","7083018209","2024","2","HU","7049070849","HU","7049066822",6673952,"a","",11,"nem","igen"
"D","20","HU","7083018308","2024","2","HU","7049070849","HU","7049066822",6673952,"a","",11,"nem","igen"
"D","20","HU","7083018212","2024","2","HU","7049081607","HU","7049070881",6673952,"b","",11,"nem","igen"
"D","201","HU","7083018100","2024","2","HU","7049081607","HU","7077010631",6673952,"E","",11,"nem","igen"
"D","201","HU","7083018126","2024","1","HU","7049081607","HU","7077010660","","E","",11,"nem","nem"
"D","20","HU","7034095587","2024","2","HU","7043035628","HU","7019122578",6809825,"a","",11,"nem","igen"
"D","20","HU","7034102766","2024","2","HU","7043035628","HU","7019123326","","a","",11,"nem","nem"
"D","20","HU","7067055969","2024","1","HU","7067043931","HU","7019126796",8215035,"E","",11,"nem","igen"
"D","20","HU","7067055927","2024","1","HU","7067043931","HU","7067030861",8215035,"E","",11,"nem","igen"
"D","20","HU","7034098717","2024","1","HU","7049071019","HU","7043045430",9941867,"A","",11,"nem","nem"
"D","20","HU","7067055732","2023","1","HU","7067031367","HU","7067043902","","E","",11,"nem","nem"
"D","20","HU","7067055815","2023","1","HU","7067031367","HU","7067044424","","E","",11,"nem","nem"
"D","20","HU","7067055729","2023","1","HU","7067031367","HU","7067044859","","k","",11,"nem","nem"
"D","20","HU","7067059710","2024","2","HU","7049062448","HU","7019122664",6655815,"a","",11,"nem","igen"
"D","20","HU","7067059624","2024","2","HU","7049062448","HU","7067056829",6655815,"a","",11,"nem","igen"
"D","2000","HU","7067059653","2024","2","HU","7049062448","HU","7067056902",6655815,"b","",11,"nem","igen"
"D","20","HU","7067056209","2024","2","HU","7067031367","HU","7019056330",6737115,"a","",11,"nem","igen"
"D","20","HU","7067056014","2024","1","HU","7067031367","HU","7019083479",8215035,"k","",11,"nem","igen"
"D","20","HU","7067055857","2024","2","HU","7067031367","HU","7019128149",6737115,"a","",11,"nem","igen"
"D","20","HU","7067056030","2024","1","HU","7067031367","HU","7067044664","","K","",11,"nem","nem"
"D","20","HU","7067056069","2024","1","HU","7067031367","HU","7067044776",8215035,"A","",11,"nem","igen"
"D","20","HU","7091000348","2024","1","HU","7049076410","HU","7043044752","","k","",11,"nem","nem"
"D","2000","HU","7091004032","2024","2","HU","7049076410","HU","7043040873",1318221,"b","",11,"nem","igen"
